art_id	class	tier	display_name	canvas	grid_w	grid_h	desc	historical_anchor	source_url	action	source_kind	source_path	source_sha256	source_verdict	overlap_key	qa_status	ladder_id	rung	runtime_kind	mechanical_identity
feet_wrapped_hide_shoes	boots	1	Wrapped Hide Shoes	S	2	2	A pair of empty ankle shoes made from thin one-piece rawhide foot bags beneath broad overlapping hide wraps, with flat soft soles and irregular hand-cut edges.	Prehistoric and ancient one-piece gathered footwear supports the soft wrapped-shoe family.	https://www.iceman.it/en/oetzi/clothing	review_reuse	post_calib	ChatGPT Image Jul 10, 2026, 10_53_51 PM (10).png	185c4e3cdbbc6b5fdcaac08aae7d04e7f8e8a179f01a83de7eb4c339d8c6f4d7	promote	salvage_boots_019	needs_user	soft_shoes	1	boots	wrapped one piece ankle shoe
feet_grass_net_shoes	boots	2	Grass-Net Shoes	S	2	2	A pair of bulky empty closed shoes with deerskin outer uppers, leather soles, visible bast-fiber inner nets, and dry grass padding; hand-sewn and irregular.	Oetzi's Copper Age footwear combines deerskin, bast mesh, grass insulation, and leather soles.	https://www.iceman.it/en/oetzi/clothing	generate_new	none	none	none	not_audited	none	unreviewed	soft_shoes	2	boots	multilayer grass net insulation
feet_hobnail_low_shoes	boots	3	Hobnail Low Shoes	S	2	2	A pair of empty closed low leather shoes with cut openwork uppers and thick flat soles carrying sparse hand-driven hobnails; no raised heel or welt.	Roman British leather footwear directly supports an openwork upper and hobnailed sole.	https://www.britishmuseum.org/collection/object/H_1935-1106-9	generate_new	none	none	none	not_audited	none	unreviewed	soft_shoes	3	boots	openwork hobnail low shoe
feet_embossed_fur_shoes	boots	4	Embossed Fur Shoes	S	2	2	A pair of empty low closed leather shoes with rounded uppers, flat soles, inward fur visible only at the openings, and one restrained embossed square-line field across each vamp.	A Graeco-Roman leather shoe from Akhmim directly anchors fur lining and embossed geometry.	https://www.britishmuseum.org/collection/object/Y_EA21727	generate_new	none	none	none	not_audited	none	unreviewed	soft_shoes	4	boots	fur lined embossed low shoe
feet_meteor_cuff_footbags	boots	5	Meteor-Cuff Footbags	S	2	2	A pair of empty one-piece deerskin footbags with grass-filled bast inner nets, thin flat leather soles, fully flexible toes and insteps, and one short padded ankle cuff carrying a single narrow raw dark meteoric-iron band; all metal remains above the foot flex zone.	Oetzi's Copper Age multilayer footwear directly anchors the complete deerskin, bast-net, grass-filled, flat-soled footbag; the T5 metal is confined to a bounded ankle cuff.	https://www.iceman.it/en/oetzi/clothing	reference_only_generate	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - DEX - tier 3\02__legs_footwear.png	378e716a50ebfc713a6235f88841d8c2fd4d347dbc51166d372df238a5783d99	reject	balanced_faction_dustwind_dex_t3_legs	unreviewed	soft_shoes	5	boots	flexible grass net footbag with bounded ankle band
feet_bark_fibre_sandals	boots	1	Bark-Fibre Sandals	S	2	2	A pair of flat coiled-bark soles with sparse woven toe and ankle thongs, shown empty and slightly mismatched; no rigid hardware.	Ancient Egyptian woven-fibre sandals establish the simple sole and thong family.	https://www.britishmuseum.org/collection/object/Y_EA4418	generate_new	none	none	none	not_audited	none	unreviewed	ancient_sandals	1	boots	coiled bark thong sandal
feet_rawhide_cage_sandals	boots	2	Rawhide Cage Sandals	S	2	2	A pair of empty open sandals with thin flat hide soles and broad hand-cut rawhide straps forming a high open ankle cage; all edges remain irregular.	Ancient cut-leather sandals support a high open strap cage on a thin sole.	https://www.britishmuseum.org/collection/object/Y_EA53916	review_reuse	post_calib	ChatGPT Image Jul 13, 2026, 11_51_12 PM (10).png	9ab57608ea37fb1d1f93281d6af80d9f7fd8f859d8ece0aa6805bd04660488d0	promote	salvage_boots_173	needs_user	ancient_sandals	2	boots	high open rawhide cage
feet_marching_caligae	boots	3	Marching Caligae	S	2	2	A pair of empty Roman marching sandals with open cut-leather uppers, dense structural thong webs, and heavy flat soles carrying sparse hand-driven hobnails.	Roman caligae establish the open military sandal and studded flat sole.	https://www.britishmuseum.org/collection/object/Y_EA53916	generate_new	none	none	none	not_audited	none	unreviewed	ancient_sandals	3	boots	open marching sandal sole
feet_closed_heel_sandals	boots	4	Closed-Heel Sandals	S	2	2	A pair of broad empty layered-leather sandals with complete rounded heel cups, divided toe bands, and raw thong stitching through each flat sole edge.	A Late Antique Egyptian layered sandal directly anchors the closed heel and divided upper.	https://www.britishmuseum.org/collection/object/Y_EA53916	generate_new	none	none	none	not_audited	none	unreviewed	ancient_sandals	4	boots	closed heel divided toe bands
feet_meteor_greave_sandals	boots	5	Meteor Greave Sandals	S	2	2	A complete empty pair of raw dark meteoric-iron shin shells above simple flat hide sandals, with every sole and thong structure visible and no foot plates.	Classical Greek anatomical greaves provide the shell geometry while complete ancient sandals preserve the footwear read.	https://www.metmuseum.org/art/collection/search/247494	reference_only_generate	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - INT - tier 3\02__legs_footwear.png	66688c548fe036b94d90df11a26912b8e271ea2a663b21c99db606577462a5c5	reject	balanced_faction_dustwind_int_t3_legs	unreviewed	ancient_sandals	5	boots	full greave above open sandal
feet_fur_footbags	boots	1	Fur Footbags	S	2	2	A pair of empty soft hide foot bags with fully closed toes, broad inward-fur ankle bodies, flat rawhide soles, and rough sinew seams.	Copper Age hide and fur clothing technology supports a conservative closed footbag.	https://www.iceman.it/en/oetzi/clothing	generate_new	none	none	none	not_audited	none	unreviewed	greave_footwear	1	boots	soft fur ankle footbag
feet_hide_splint_boots	boots	2	Hide-Splint Boots	S	2	2	A pair of empty soft closed hide shoes with flat soles, each continuing into a calf wrap carrying broad vertical boiled-hide splints over continuous leather.	Ancient hard-leather armor construction supports a splinted calf over complete soft footwear.	https://www.metmuseum.org/art/collection/search/26565	generate_new	none	none	none	not_audited	none	unreviewed	greave_footwear	2	boots	vertical hide splint calf
feet_bronze_greave_shoes	boots	3	Bronze Greave Shoes	S	2	2	A complete empty pair of plain hammered bronze shin shells above low one-piece wrapped-hide shoes, with both flat soles visible and no metal over the feet.	Classical Greek bronze greaves directly anchor the shaped shin shells.	https://www.metmuseum.org/art/collection/search/247494	reference_only_generate	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - STR - tier 3\02__legs_footwear.png	3c6a90194894e426157cf9be3f676d9c1de5df99a4b66d669d47c5f1370ebe21	reject	balanced_faction_dustwind_str_t3_legs	unreviewed	greave_footwear	3	boots	shaped bronze shell over hide shoe
feet_classical_overflap_boots	boots	4	Classical Overflap Boots	S	2	2	A pair of empty high soft leather riding boots with complete closed toes, flat soles, and one broad folded calf overflap on each boot; no rigid panels.	The Parthenon rider relief records long leather boots with broad overflaps.	https://www.britishmuseum.org/collection/object/G_1816-0610-39	reference_only_generate	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_north - DEX - tier 3\02__legs_footwear.png	61b80d709d914aabb8da26dba9ac8d8ba35855bdec8c02df310d935685d46877	reject	balanced_faction_north_dex_t3_legs	unreviewed	greave_footwear	4	boots	high soft boot with overflap
feet_meteor_shin_boots	boots	5	Meteor Shin Boots	S	2	2	A complete empty pair of soft closed black-hide calf boots with flat soles and flexible feet, each protected by one tall raw dark meteoric-iron shin shell above the ankle.	Classical sheet-metal greave geometry translated into a severe endgame shin boot.	https://www.metmuseum.org/art/collection/search/247494	reference_only_generate	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_north - INT - tier 3\02__legs_footwear.png	b62054f38f657ff24394e74d1f4747e67849219e0a582e0c01c207b7759b8e18	reject	balanced_faction_north_int_t3_legs	unreviewed	greave_footwear	5	boots	tall meteoric shell above soft boot
belt_sinew_waist_cord	belt	1	Sinew Waist Cord	L	2	1	A thick three-ply sinew and hide cord arranged as one shallow horizontal waist loop with a compact doubled section; no tails, charms, pouches, or fringe.	Copper Age sinew, leather, and plant-fiber craft supports a simple waist cord.	https://www.iceman.it/en/oetzi/clothing	generate_new	none	none	none	not_audited	none	unreviewed	textile_girdles	1	belt	three ply sinew waist cord
belt_woven_linen_girdle	belt	2	Woven Linen Girdle	L	2	1	A broad undyed linen band woven in a simple alternating stripe, laid as one shallow waist loop with two short tapered textile ends visibly meeting in one simple low-profile hand tie; no seamless hoop, metal clasp, buckle, or dangling sash tails.	Roman Egyptian linen plain weave with narrow wool stripe fields supplies the textile construction.	https://www.britishmuseum.org/collection/object/Y_EA72491	generate_new	none	none	none	not_audited	none	unreviewed	textile_girdles	2	belt	broad folded linen band with textile tie
belt_folded_wool_sash	belt	3	Folded Wool Sash	L	2	1	A thick pale wool sash folded into a compact horizontal band with a short doubled end field; no tassels, fringe, hardware, or hanging parts.	Roman Egyptian wool plain weave directly supports the dense folded textile body.	https://www.britishmuseum.org/collection/object/Y_EA37116	review_reuse	post_calib	ChatGPT Image Jul 13, 2026, 11_51_11 PM (3).png	c4805ab976cb4499a26eb655795095a2962a18660ec65ae061e5442eb23f4497	promote	salvage_belt_169	needs_user	textile_girdles	3	belt	thick folded wool sash
belt_tablet_woven_warbelt	belt	4	Tablet-Woven Warbelt	L	2	1	A dense black-red tablet-woven waist band with two broad geometric edge fields and a heavy plain center; the shallow silhouette remains uninterrupted.	Ancient tablet weaving and bounded geometric borders support a prestige textile warbelt.	https://www.britishmuseum.org/collection/object/Y_EA72491	generate_new	none	none	none	not_audited	none	unreviewed	textile_girdles	4	belt	bounded tablet woven edge fields
belt_meteor_bead_girdle	belt	5	Meteor-Bead Girdle	L	2	1	A broad black woven girdle carrying one sparse horizontal course of large raw dark meteoric-iron beads, with wide plain textile fields above and below.	Ancient bead girdle and textile-band logic translated into a restrained endgame material.	https://www.britishmuseum.org/collection/object/Y_EA72491	generate_new	none	none	none	not_audited	none	unreviewed	textile_girdles	5	belt	single meteoric bead course
belt_one_piece_hide	belt	1	One-Piece Hide Belt	L	2	1	A very shallow one-piece rawhide waist band with irregular hand-cut edges, a doubled center seam field, and no vertical elements or added hardware.	Prehistoric hide cutting and sewing support a primitive continuous belt body.	https://www.iceman.it/en/oetzi/clothing	review_reuse	post_calib	ChatGPT Image Jul 14, 2026, 01_03_27 AM (7).png	f4b50d82258fd97f46bf0758c7534aaa85c885c4d397fbc6166deb302ca86c42	promote	salvage_belt_183	needs_user	hide_warbelts	1	belt	one piece rawhide band
belt_folded_leather_band	belt	2	Folded Leather Band	L	2	1	A broad vegetable-tanned leather band with a doubled upper edge, hand-cut lower edge, uninterrupted plain face, and shallow horizontal arc.	Ancient organic belt bodies carried metal fittings while remaining broad continuous leather bands.	https://www.britishmuseum.org/collection/object/H_1849-1127-2	generate_new	none	none	none	not_audited	none	unreviewed	hide_warbelts	2	belt	doubled leather edge band
belt_sword_suspension_girdle	belt	3	Sword-Suspension Girdle	L	2	1	A sturdy broad leather waist band with one broad flat suspension bridge held flush along the lower edge and an uninterrupted plain upper band.	A pre-Roman Iron Age sword scabbard supplies the broad rectangular suspension geometry.	https://www.britishmuseum.org/collection/object/H_1858-1113-1	generate_new	none	none	none	not_audited	none	unreviewed	hide_warbelts	3	belt	flush sword suspension bridge
belt_lacquer_scale_girdle	belt	4	Lacquer-Scale Girdle	L	2	1	A broad black-red lacquered leather waist band reinforced by one restrained row of hard-leather scales over a continuous plain backing; no hanging parts.	Pre-AD hard-leather scale construction supports a prestige organic girdle.	https://www.metmuseum.org/art/collection/search/26565	generate_new	none	none	none	not_audited	none	unreviewed	hide_warbelts	4	belt	single lacquered scale row
belt_meteor_plate_warbelt	belt	5	Meteor-Plate Warbelt	L	2	1	A massive but shallow dark leather warbelt with four broad plain raw dark meteoric-iron plates across the front field and broad empty hide at both ends.	Ancient plaque-belt structure translated into a restrained meteoric-iron endgame band.	https://www.britishmuseum.org/collection/object/G_1977-0214-2	generate_new	none	none	none	not_audited	none	unreviewed	hide_warbelts	5	belt	four broad meteoric front plates
belt_bone_plaque_girdle	belt	1	Bone-Plaque Girdle	L	2	1	A broad rawhide girdle carrying three large hand-shaped bone plaques across its front half, each plain and softly irregular, with most hide left visible.	Ancient bone and shell plate craft supports sparse hard-organic reinforcement on hide.	https://www.metmuseum.org/art/collection/search/26565	generate_new	none	none	none	not_audited	none	unreviewed	plaque_belts	1	belt	three sparse bone plaques
belt_copper_terminal_band	belt	2	Copper-Terminal Band	L	2	1	A plain broad leather belt with one long shallow hammered copper terminal facing across a single end field, leaving the remaining strap entirely plain.	An Etruscan long bronze belt fitting supplies the bounded terminal geometry.	https://www.britishmuseum.org/collection/object/G_1977-0214-2	generate_new	none	none	none	not_audited	none	unreviewed	plaque_belts	2	belt	single copper terminal facing
belt_bronze_plaque_belt	belt	3	Bronze Plaque Belt	L	2	1	A broad dark leather band faced by five hand-varied plain bronze plates across the center, each broad and shallow with open hide fields at both ends.	An Etruscan bronze belt fitting anchors the ancient plaque-belt family.	https://www.britishmuseum.org/collection/object/G_1977-0214-2	generate_new	none	none	none	not_audited	none	unreviewed	plaque_belts	3	belt	five hand varied bronze plates
belt_gilt_bronze_warbelt	belt	4	Gilt-Bronze Warbelt	L	2	1	A heavy plain oxhide belt with one broad gilt-bronze facing plate across a rigid front field, leaving most leather visible and all decoration bounded to the plate.	A fifth-century Late Roman gilt copper-alloy belt plate supports the bounded prestige facing.	https://www.britishmuseum.org/collection/object/H_1865-0518-3	generate_new	none	none	none	not_audited	none	unreviewed	plaque_belts	4	belt	single gilt prestige facing
belt_meteor_segment_girdle	belt	5	Meteor Segment Girdle	L	2	1	A severe double-layer hide girdle reinforced by short overlapping raw dark meteoric-iron segments across the front half, with wide plain hide ends.	Ancient segmented military belt structure translated into a restrained endgame construction.	https://www.britishmuseum.org/collection/object/H_1849-1127-2	generate_new	none	none	none	not_audited	none	unreviewed	plaque_belts	5	belt	overlapping short meteor segments
ring_bone_plain	ring	1	Plain Bone Ring	S	1	1	one compact finger ring carved as a continuous thick bone hoop, softly irregular hand-polished section with no portrait, inscription, setting, metal, or ornament	Late Hellenistic to early Roman bone finger-ring tradition	https://www.britishmuseum.org/collection/object/G_1917-0501-1619	generate_new	none	none	none	not_audited	none	unreviewed	ring_hoop_progression	1	ring	closed carved bone hoop
ring_copper_open	ring	2	Copper Open Ring	S	1	1	one compact hammered copper finger band with two blunt opposing terminals and a narrow open gap, plain material-led form without coils or symbols	Iron Age V-shaped open finger-ring, 400-200 BC	https://www.britishmuseum.org/collection/object/H_2018-8003-1	generate_new	none	none	none	not_audited	none	unreviewed	ring_hoop_progression	2	ring	open blunt terminal band
ring_bronze_v	ring	3	Bent-V Ring	S	1	1	one heavy bronze wire finger ring bent into a restrained V-shaped crown, smooth circular section with visible hammer shaping, no setting or dangling part	Iron Age V-shaped finger-ring, 400-200 BC	https://www.britishmuseum.org/collection/object/H_2018-8003-1	review_reuse	post_calib	ChatGPT Image Jul 13, 2026, 11_51_12 PM (8).png	9c7f7033c0fe21d11c4dc3f7e07794bfb0a059efdefbc3b93cefa17eb198c654	promote	salvage_ring_175	needs_user	ring_hoop_progression	3	ring	raised V crown
ring_obsidian_seal	ring	4	Nightglass Seal	S	1	1	one compact dark bronze finger ring with a broad rectangular obsidian seal face held in a simple deep bezel, blank polished face, no inscription or celestial motif	Egyptian massive signet-ring with separate shank and bezel	https://www.britishmuseum.org/collection/object/Y_EA68868	generate_new	none	none	none	not_audited	none	unreviewed	ring_hoop_progression	4	ring	rectangular protected seal face
ring_skymetal_plain	ring	5	Skymetal Band	S	1	1	one severe compact finger band forged from raw dark meteoric iron, thick uneven facets and one narrow raised rim, no glow, gem, engraving, or dangling part	Iron Age plain band-shaped finger-ring	https://www.britishmuseum.org/collection/object/H_ML-1340	generate_new	none	none	none	not_audited	none	unreviewed	ring_hoop_progression	5	ring	faceted rimmed iron band
ring_bone_shouldered	ring	1	Shouldered Bone Ring	S	1	1	one compact bone finger ring with a thick shouldered hoop and a shallow empty recessed bezel, plain hand-polished surfaces with no stone, metal, face, or script	Late Hellenistic to early Roman bone finger-ring tradition	https://www.britishmuseum.org/collection/object/G_1917-0501-1619	generate_new	none	none	none	not_audited	none	unreviewed	ring_set_progression	1	ring	organic shoulders and empty recess
ring_copper_bezel	ring	2	Copper Bezel Ring	S	1	1	one compact copper finger ring with a low oval integral bezel left blank except for shallow tool marks, no readable seal or sun-like face	New Kingdom bronze signet ring with oval bezel	https://www.metmuseum.org/en/art/collection/search/550835	generate_new	none	none	none	not_audited	none	unreviewed	ring_set_progression	2	ring	low integral oval bezel
ring_bronze_geometric_panel	ring	3	Geometric Panel Ring	S	1	1	one broad bronze finger band with one bounded raised geometric panel between thick plain rims, most surface unornamented and no gemstone or radial emblem	Archaic and Iron Age bronze band-ring construction	https://www.britishmuseum.org/collection/object/G_1887-0730-23	review_reuse	post_calib	ChatGPT Image Jul 14, 2026, 01_18_49 AM (8).png	f09912de86c5c248157e950ef796127d69c8df5888e21717d8295e9ce40f6935	promote	salvage_ring_195	needs_user	ring_set_progression	3	ring	broad bounded relief panel
ring_gold_massive_signet	ring	4	Massive Gold Signet	S	1	1	one massive ancient gold finger ring with a thick lozenge-shaped bezel hollowed underneath for wear, blank seal face and no readable inscription or celestial symbol	Egyptian massive gold signet-ring with separate shank and lozenge bezel, ca. 575 BC	https://www.britishmuseum.org/collection/object/Y_EA68868	generate_new	none	none	none	not_audited	none	unreviewed	ring_set_progression	4	ring	hollowed massive lozenge signet
ring_skymetal_socket	ring	5	Riven Socket Ring	S	1	1	one compact raw dark meteoric-iron finger ring with a low protected socket holding a single irregular smoky stone, plain broad shank, no rays or magical glow	Iron Age finger-ring with bounded glass bezel	https://www.britishmuseum.org/collection/object/H_1892-0901-635	generate_new	none	none	none	not_audited	none	unreviewed	ring_set_progression	5	ring	low socket with rough stone
ring_stone_integral	ring	1	Integral Stone Ring	S	1	1	one compact finger ring carved from a single piece of pale stone with broad shoulders and a low blank bezel, no inscription, metal fitting, gemstone, or celestial motif	Egyptian Eighteenth Dynasty integral stone finger-ring	https://www.britishmuseum.org/collection/object/Y_EA54799	generate_new	none	none	none	not_audited	none	unreviewed	ring_authority_progression	1	ring	one-piece stone bezel and hoop
ring_copper_ridge	ring	2	Ridged Copper Band	S	1	1	one broad compact copper finger band with one raised longitudinal ridge and plain rolled edges, actively maintained surface, no coil or gemstone	Archaic Greek bronze finger-ring	https://www.britishmuseum.org/collection/object/G_1887-0730-23	generate_new	none	none	none	not_audited	none	unreviewed	ring_authority_progression	2	ring	single structural ridge
ring_bronze_signet	ring	3	Blank-Bezel Ring	S	1	1	one substantial bronze finger ring with an octagonal seal bezel left blank except for three restrained parallel cuts, compact band and no readable script or solar emblem	New Kingdom bronze signet ring, Amarna period	https://www.metmuseum.org/en/art/collection/search/550835	review_reuse	post_calib	ChatGPT Image Jul 10, 2026, 11_03_56 PM (6).png	d57c2fad06e13fee724c071d9af45cc0160f205920fc895c5ebbe008bf24a867	promote	salvage_ring_026	needs_user	ring_authority_progression	3	ring	octagonal authority bezel
ring_amber_socket	ring	4	Amber Socket Ring	S	1	1	one substantial bronze finger band with a single bounded honey-amber cabochon sunk low into a protective oval socket, no radial decoration	Iron Age copper-alloy finger-ring with glass in bezel	https://www.britishmuseum.org/collection/object/H_1892-0901-635	generate_new	none	none	none	not_audited	none	unreviewed	ring_authority_progression	4	ring	oval amber socket
ring_skymetal_signet	ring	5	Meteoric Signet	S	1	1	one massive raw dark meteoric-iron finger ring with a blank lozenge bezel cut away underneath for wear, severe active-service finish, no text or emblem	Egyptian massive signet-ring with hollowed underside, ca. 575 BC	https://www.britishmuseum.org/collection/object/Y_EA68868	generate_new	none	none	none	not_audited	none	unreviewed	ring_authority_progression	5	ring	undercut lozenge authority face
amulet_tusk_tip	amulet	1	Tusk-Tip Pendant	S	1	1	one small cleaned boar-tusk tip in a minimal hide suspension sleeve on a full cord neck loop, natural curve dominant, no metal medallion or solar fitting	Neolithic and Bronze Age drilled boar-tusk pendant tradition	https://www.britishmuseum.org/collection/object/H_1879-1209-1225	review_reuse	post_calib	ChatGPT Image Jul 13, 2026, 11_51_11 PM (4).png	095895a8b0e7d34fe4ad4743407c98d3c2c4c0e147d8a4502e4750ed084ffa49	promote	salvage_amulet_170	needs_user	amulet_natural_progression	1	amulet	single curved tooth on cord
amulet_copper_sheet	amulet	2	Copper Sheet Amulet	S	1	1	one small flat hammered copper pendant with a rectangular body, one top suspension perforation, and a bounded jagged lower edge on a full leather neck loop, no readable script	Sabaean pierced sheet-silver amulet pendant, 4th-3rd century BC	https://www.britishmuseum.org/collection/object/W_1915-0109-3	generate_new	none	none	none	not_audited	none	unreviewed	amulet_natural_progression	2	amulet	broad perforated sheet rectangle
amulet_bronze_capsule	amulet	3	Bronze Capsule Amulet	S	1	1	one sturdy oval bronze capsule pendant with a visible hollow body and rolled top tube on a full simple chain loop, no face, script, or celestial decoration	Etruscan bulla necklace pendants, 400-350 BC	https://www.britishmuseum.org/collection/object/G_1872-0604-643	generate_new	none	none	none	not_audited	none	unreviewed	amulet_natural_progression	3	amulet	hollow oval capsule
amulet_obsidian_case	amulet	4	Nightglass Amulet Case	S	1	1	one small deep bronze amulet case with a single protected obsidian face plate on a full cord neck loop, boxlike pendant-first read, blank face and no tiny danglies	Sabaean sheet-silver amuletic pendant construction, 4th-3rd century BC	https://www.britishmuseum.org/collection/object/W_1915-0109-3	generate_new	none	none	none	not_audited	none	unreviewed	amulet_natural_progression	4	amulet	deep box with protected stone face
amulet_skymetal_capsule	amulet	5	Meteoric Bulla	S	1	1	one compact D-shaped hollow bulla translated into dark meteoric iron sheet with a rolled top suspension tube on a full sturdy neck loop, plain face with no stone cage, rays, script, or glow	Late Bronze Age beaten-sheet D-shaped bulla, 1150-750 BC	https://www.britishmuseum.org/collection/object/H_1874-0303-8	generate_new	none	none	none	not_audited	none	unreviewed	amulet_natural_progression	5	amulet	D-shaped rolled-tube bulla
amulet_calcite_drop	amulet	1	Calcite Drop Amulet	S	1	1	one narrow calcite pendant tapering to a pointed base, pierced horizontally at the top on a full wearable twisted-fiber neck loop, no collar, gorget, charm cluster, or symbol	First Dynasty calcite vase-shaped pierced amulet	https://www.britishmuseum.org/collection/object/Y_EA32123	generate_new	none	none	none	not_audited	none	unreviewed	amulet_container_progression	1	amulet	solid pierced stone drop
amulet_copper_bulla	amulet	2	Copper Bulla	S	1	1	one hollow D-shaped beaten-copper bulla pendant with a rolled suspension tube on a full cord neck loop, restrained straight-line edge marks only	Late Bronze Age beaten-sheet bulla, 1150-750 BC	https://www.britishmuseum.org/collection/object/H_1874-0303-8	generate_new	none	none	none	not_audited	none	unreviewed	amulet_container_progression	2	amulet	hollow D capsule
amulet_bronze_bell	amulet	3	Bronze Bell Amulet	S	1	1	one compact conical bronze bell pendant with a circular top suspension ring and one contained pebble clapper, plain active-service body without face, animal heads, or script	Ptolemaic copper-alloy bell of likely amuletic function	https://www.britishmuseum.org/collection/object/X__4300	generate_new	none	none	none	not_audited	none	unreviewed	amulet_container_progression	3	amulet	conical sounding pendant
amulet_gold_keel_bulla	amulet	4	Keel Bulla Pendant	S	1	1	one substantial keel-shaped hollow gold pendant with a long rolled suspension tube and two clean sheet-metal faces on a full leather neck loop, no extra charms	Late Bronze Age keel-shaped gold bulla-pendant	https://www.britishmuseum.org/collection/object/H_2020-8005-1	generate_new	none	none	none	not_audited	none	unreviewed	amulet_container_progression	4	amulet	long keel capsule
amulet_skymetal_drop	amulet	5	Meteoric Drop	S	1	1	one severe spearhead-shaped pendant of raw dark meteoric iron with a blunt non-weapon edge on a full leather neck loop, no glow, inscription, or emblem	Sabaean pierced sheet-silver amulet pendant	https://www.britishmuseum.org/collection/object/W_1915-0109-3	generate_new	none	none	none	not_audited	none	unreviewed	amulet_container_progression	5	amulet	blunt spearhead drop
amulet_shell_oval	amulet	1	Oval Shell Pendant	S	1	1	one small natural rounded-oval convex shell pendant with a broad aperture and thick lip, muted cream, tan, and pink-brown growth bands, and one large irregular upper-side suspension perforation; pendant-only presentation with no cord or cord fragments, no metal mount, beads, fringe, cluster, or extra charms	Predynastic Egyptian shell pendant, ca. 3850-2960 BC; species is not documented	https://www.metmuseum.org/art/collection/search/571030	generate_new	none	none	none	review	none	unreviewed	amulet_token_progression	1	amulet	natural aperture shell with direct perforation
amulet_copper_cowrie	amulet	2	Bronze Cowrie Amulet	S	1	1	one compact bronze pendant in the form of a plain cowrie shell, with an elongated convex body, one deep narrow central slit, a rounded reverse, and one small complete pierced top lug; pendant-only presentation with no cord or cord fragments, no extra charms	Roman (?) bronze cowrie-form amulet; exact date is uncertain	https://www.britishmuseum.org/collection/object/H_WITT-434	generate_new	none	none	none	review	none	unreviewed	amulet_token_progression	2	amulet	bronze cowrie body with pierced top lug
amulet_bronze_tooth	amulet	3	Mounted Tusk Amulet	S	1	1	one cleaned curved boar tusk held by a compact plain bronze suspension mount on a full cord loop, no disc medallion, rays, face, or extra charms	Romano-British mounted boar-tusk amulet	https://www.britishmuseum.org/collection/object/H_1814-0705-21	generate_new	none	none	none	not_audited	none	unreviewed	amulet_token_progression	3	amulet	rigid metal-mounted tooth
amulet_gold_bulla	amulet	4	Gold Bulla Pendant	S	1	1	one substantial hollow gold bulla pendant with a double-convex body and strong top suspension ring on a full simple cord, plain material-led face without copied imagery	Classical-Hellenistic Greek gold bulla-pendant, 400-300 BC	https://www.britishmuseum.org/collection/object/G_1872-0604-672	generate_new	none	none	none	not_audited	none	unreviewed	amulet_token_progression	4	amulet	double-convex round bulla
amulet_skymetal_axe	amulet	5	Meteoric Axe Token	S	1	1	one miniature single-axe pendant of raw dark meteoric iron with one blunt trapezoidal blade, one short squared poll, and a single top suspension eye, votive scale only with no shaft, script, or glow	Early Bronze Age single-axe bronze pendant	https://www.metmuseum.org/art/collection/search/326644	generate_new	none	none	none	not_audited	none	unreviewed	amulet_token_progression	5	amulet	asymmetric single-axe token
relic_earthenware_ampulla	relic	1	Earthenware Ampulla	S	1	1	one complete compact sixth-century earthenware ampulla with oval body, short cylindrical neck, and pierced shoulders, neutral plain face with no sacred scene or text	Early Byzantine earthenware ampulla, 6th century	https://www.britishmuseum.org/collection/object/H_1892-0613-49	generate_new	none	none	none	not_audited	none	unreviewed	relic_vessel_progression	1	relic	compact pierced-shoulder flask
relic_copper_ewer	relic	2	Three-Foot Copper Ewer	S	2	2	one substantial hammered copper ewer with a bulbous body, everted rim, single strap handle, flat base, and three low feet, plain active-service surfaces without zoomorphic terminals or script	Ancient Egyptian bronze ewer with bulbous body, handle, flat base, and three feet	https://www.britishmuseum.org/collection/object/Y_EA36304	generate_new	none	none	none	not_audited	none	unreviewed	relic_vessel_progression	2	relic	handled three-foot pouring vessel
relic_bronze_censer	relic	3	Bronze Chain Censer	S	2	2	one substantial perforated bronze censer bowl under three taut short suspension chains meeting at a rigid crown, complete coherent object with no sprawling loose chain	Late Roman and Early Byzantine chained censer	https://www.britishmuseum.org/collection/object/H_1986-0705-1	generate_new	none	none	none	not_audited	none	unreviewed	relic_vessel_progression	3	relic	suspended perforated bowl
relic_obsidian_inset_mirror	relic	4	Nightglass-Inset Mirror	S	2	2	one substantial bronze hand mirror with a polished round face and thick straight handle, holding one small dark obsidian inset deep in a protected handle socket, bronze fully load-bearing with no rays or text	Classical Greek free-standing bronze mirror as direct structural anchor	https://www.metmuseum.org/art/collection/search/256949	generate_new	none	none	none	not_audited	none	unreviewed	relic_vessel_progression	4	relic	handled reflective disc with inset
relic_skymetal_tripod	relic	5	Meteoric Rod Tripod	S	2	2	one compact openwork tripod stand built from three dark meteoric-iron rods seated in visible collar sockets beneath a broad support ring and locked by large peened tenons above three splayed feet, no seamless weld, vessel, figures, animal heads, glow, or script	Late Bronze Age Cypriot bronze rod tripod	https://www.metmuseum.org/art/collection/search/244562	generate_new	none	none	none	not_audited	none	unreviewed	relic_vessel_progression	5	relic	collared peened three-leg stand
